Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,City,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-01041,2024-12-04,2024-12-10,Standard Class,CUST-0379,Home Office,Central,Chhattisgarh,Raipur,Technology,Accessories,USB Cable,9,0.5,8783.76,330.69
ORD-00440,2024-04-29,2024-04-30,Standard Class,CUST-0155,Home Office,Central,Chhattisgarh,Raipur,Technology,Copiers,Desktop Copier,2,0.0,968.01,213.89
ORD-01020,2023-04-12,2023-04-15,Standard Class,CUST-0002,Corporate,Central,Chhattisgarh,Raipur,Furniture,Chairs,Executive Leather Chair,1,0.1,859.13,148.16
ORD-00092,2023-10-05,2023-10-12,Second Class,CUST-0186,Home Office,North,Uttar Pradesh,Lucknow,Technology,Copiers,Desktop Copier,6,0.15,3910.71,605.08
ORD-01113,2023-10-13,2023-10-17,Second Class,CUST-0341,Consumer,North,Uttar Pradesh,Noida,Office Supplies,Labels,Address Labels,1,0.15,29.58,1.52
ORD-01759,2024-05-18,2024-05-22,First Class,CUST-0259,Corporate,Central,Madhya Pradesh,Indore,Technology,Copiers,Desktop Copier,3,0.0,2890.94,306.27
ORD-00909,2023-02-16,2023-02-20,Same Day,CUST-0056,Corporate,Central,Chhattisgarh,Raipur,Furniture,Tables,Computer Desk,8,0.2,2032.9,-1.08
ORD-01475,2024-11-30,2024-12-06,Second Class,CUST-0166,Home Office,West,Gujarat,Ahmedabad,Furniture,Furnishings,Cushion,4,0.2,2162.3,-137.39
ORD-00103,2025-01-24,2025-01-27,Same Day,CUST-0076,Home Office,North,Uttar Pradesh,Kanpur,Office Supplies,Binders,View Binder,8,0.1,776.47,159.22
ORD-00239,2023-03-21,2023-03-28,Same Day,CUST-0118,Corporate,Central,Madhya Pradesh,Bhopal,Office Supplies,Paper,Notebook,9,0.3,1106.15,111.85
ORD-01706,2024-08-26,2024-08-30,Second Class,CUST-0032,Corporate,Central,Madhya Pradesh,Indore,Technology,Machines,Label Maker,2,0.5,789.08,-116.05
ORD-00943,2025-09-28,2025-10-03,Standard Class,CUST-0104,Consumer,West,Goa,Panaji,Technology,Accessories,Keyboard,9,0.0,5987.14,1294.03
ORD-01271,2025-09-25,2025-09-26,Second Class,CUST-0200,Corporate,Central,Chhattisgarh,Raipur,Technology,Accessories,USB Cable,2,0.15,1283.48,-64.33
ORD-00939,2024-01-08,2024-01-10,First Class,CUST-0335,Corporate,South,Karnataka,Mysore,Furniture,Chairs,Ergonomic Chair,6,,3602.25,245.98
ORD-01696,2024-05-03,2024-05-07,Standard Class,CUST-0272,Corporate,Central,Madhya Pradesh,Indore,Office Supplies,Art,Color Pencils,10,0.5,888.89,135.84
ORD-01182,2025-10-13,2025-10-19,Standard Class,CUST-0370,Home Office,North,Uttar Pradesh,Kanpur,Technology,Copiers,Desktop Copier,2,0.0,2133.44,370.15
ORD-01504,2025-08-13,2025-08-14,Same Day,CUST-0161,Consumer,Central,Madhya Pradesh,Bhopal,Furniture,Tables,Conference Table,10,0.0,8914.72,-270.42
ORD-00006,2025-01-11,2025-01-13,Standard Class,CUST-0349,Home Office,South,Andhra Pradesh,Vijayawada,Furniture,Chairs,Mesh Office Chair,3,0.3,1991.55,77.61
ORD-01819,2023-02-08,2023-02-11,First Class,CUST-0294,Corporate,Central,Madhya Pradesh,Indore,Office Supplies,Labels,Address Labels,2,0.2,207.47,53.13
ORD-00966,2025-10-28,2025-11-03,Same Day,CUST-0260,Corporate,Central,Chhattisgarh,Raipur,Furniture,Furnishings,Cushion,5,0.2,2438.29,98.72
ORD-00019,2023-11-02,2023-11-07,Standard Class,CUST-0182,Home Office,North,Haryana,Gurgaon,Office Supplies,Paper,A4 Copy Paper,5,0.0,701.49,79.28
ORD-01431,2023-02-21,2023-02-26,Standard Class,CUST-0072,Home Office,South,Kerala,Kochi,Office Supplies,Binders,3-Ring Binder,5,0.3,313.58,48.74
ORD-00122,2023-03-22,2023-03-29,Second Class,CUST-0204,Consumer,North,Punjab,Ludhiana,Office Supplies,Paper,Sticky Notes,5,0.0,36.12,9.98
ORD-00662,2024-12-11,2024-12-15,Second Class,CUST-0023,Consumer,Central,Madhya Pradesh,Bhopal,Technology,Accessories,Wireless Mouse,6,0.3,282.99,-29.65
ORD-01831,2024-06-13,2024-06-16,Same Day,CUST-0298,Consumer,North,Punjab,Amritsar,Office Supplies,Storage,Plastic Drawer,1,0.1,72.65,6.51
ORD-00275,2025-05-31,2025-06-07,First Class,CUST-0004,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Labels,Shipping Labels,6,0.0,419.32,95.91
ORD-00434,2023-06-08,2023-06-13,Standard Class,CUST-0114,Home Office,North,Uttar Pradesh,Kanpur,Furniture,Bookcases,Metal Bookcase,10,0.0,3735.32,-70.26
ORD-00812,2025-03-03,2025-03-06,Same Day,CUST-0105,Consumer,North,Punjab,Ludhiana,Furniture,Bookcases,Wooden Bookcase,1,0.15,739.82,-35.62
ORD-01301,2025-03-19,2025-03-26,Same Day,CUST-0143,Corporate,North,Delhi,New Delhi,Technology,Accessories,Power Bank,2,0.2,307.94,12.27
ORD-01336,2024-11-16,2024-11-19,Second Class,CUST-0034,Corporate,North,Punjab,Amritsar,Office Supplies,Storage,Plastic Drawer,7,0.1,211.73,25.45
ORD-01871,2023-07-27,2023-07-29,Second Class,CUST-0096,Corporate,South,Kerala,Trivandrum,Furniture,Chairs,Folding Chair,4,0.5,2815.89,188.69
ORD-01894,2024-02-14,2024-02-15,Second Class,CUST-0348,Consumer,West,Rajasthan,Udaipur,Technology,Phones,Smartphone X200,7,0.3,970.81,-73.46
ORD-01571,2023-02-10,2023-02-17,Standard Class,CUST-0027,Corporate,East,Bihar,Patna,Office Supplies,Binders,Clip Binder,10,0.15,856.0,123.32
ORD-00182,2023-07-16,2023-07-17,First Class,CUST-0042,Corporate,West,Goa,Panaji,Furniture,Bookcases,Wooden Bookcase,7,0.4,935.43,-74.91
ORD-00185,2023-06-11,2023-06-15,First Class,CUST-0164,Home Office,North,Punjab,Ludhiana,Office Supplies,Paper,A4 Copy Paper,4,0.3,84.8,20.08
ORD-00407,2025-03-13,2025-03-14,Same Day,CUST-0119,Home Office,East,West Bengal,Kolkata,Technology,Copiers,All-in-One Printer,8,0.15,5252.12,395.71
ORD-00866,2025-12-18,2025-12-19,Same Day,CUST-0343,Home Office,South,Tamil Nadu,Coimbatore,Technology,Copiers,All-in-One Printer,1,0.3,812.19,60.49
ORD-01631,2025-11-24,2025-11-25,Second Class,CUST-0335,Corporate,West,Maharashtra,Nagpur,Furniture,Furnishings,Table Lamp,1,0.4,783.51,-101.09
ORD-00521,2025-12-26,2026-01-02,Standard Class,CUST-0263,Corporate,Central,Madhya Pradesh,Bhopal,Office Supplies,Labels,Shipping Labels,9,0.0,568.11,125.88
ORD-01004,2025-08-02,2025-08-05,Second Class,CUST-0144,Consumer,East,Bihar,Patna,Office Supplies,Art,Sketch Pad,5,0.15,488.43,36.86
ORD-00381,2024-07-12,2024-07-14,Same Day,CUST-0187,Home Office,North,Haryana,Faridabad,Technology,Accessories,USB Cable,8,0.2,8128.98,1790.24
ORD-01435,2023-03-27,2023-03-28,First Class,CUST-0013,Home Office,West,Gujarat,Ahmedabad,Furniture,Bookcases,Wooden Bookcase,7,0.4,3782.18,-148.0
ORD-01659,2024-11-09,2024-11-14,Standard Class,CUST-0184,Consumer,North,Delhi,New Delhi,Technology,Phones,Cordless Phone,7,0.0,3673.64,67.18
ORD-01394,2023-12-02,2023-12-08,Second Class,CUST-0128,Corporate,West,Goa,Panaji,Furniture,Furnishings,Photo Frame,4,0.4,2797.11,-235.6
ORD-01425,2025-05-04,2025-05-08,First Class,CUST-0400,Corporate,North,Punjab,Amritsar,Office Supplies,Paper,Notebook,1,0.0,122.56,21.9
ORD-01613,2024-09-15,2024-09-18,Second Class,CUST-0009,Home Office,West,Maharashtra,Pune,Technology,Machines,Label Maker,4,0.5,3104.43,-75.88
ORD-00428,2024-01-07,2024-01-08,Second Class,CUST-0253,Home Office,North,Haryana,Faridabad,Furniture,Bookcases,Wooden Bookcase,7,0.0,5685.88,-210.55
ORD-00079,2024-08-28,2024-09-04,Second Class,CUST-0228,Home Office,North,Delhi,New Delhi,Technology,Accessories,Power Bank,3,0.0,2810.29,128.49
ORD-01598,2023-04-24,2023-04-28,First Class,CUST-0091,Home Office,East,Jharkhand,Ranchi,Furniture,Bookcases,Metal Bookcase,3,0.2,1269.9,-13.3
ORD-01010,2024-04-10,2024-04-17,Standard Class,CUST-0259,Home Office,West,Maharashtra,Nagpur,Furniture,Tables,Round Meeting Table,1,0.0,459.15,-22.43
ORD-01976,2024-07-22,2024-07-28,Second Class,CUST-0041,Corporate,Central,Madhya Pradesh,Indore,Office Supplies,Storage,Storage Box,7,0.3,108.0,28.42
ORD-01662,2023-04-06,2023-04-13,Standard Class,CUST-0114,Consumer,North,Delhi,New Delhi,Office Supplies,Paper,Sticky Notes,6,0.4,359.74,48.8
ORD-00608,2023-03-11,2023-03-14,Same Day,CUST-0273,Consumer,East,Jharkhand,Ranchi,Furniture,Chairs,Folding Chair,10,0.4,3474.48,-413.1
ORD-01890,2025-08-08,2025-08-10,First Class,CUST-0200,Home Office,West,Gujarat,Ahmedabad,Furniture,Bookcases,Metal Bookcase,10,0.4,7261.62,-127.81
ORD-01996,2024-08-13,2024-08-17,Second Class,CUST-0036,Corporate,North,Punjab,Amritsar,Office Supplies,Art,Marker Set,6,0.0,244.94,25.42
ORD-01826,2025-01-13,2025-01-18,Standard Class,CUST-0239,Home Office,West,Maharashtra,Nagpur,Technology,Machines,Label Maker,8,0.4,7447.69,-340.68
ORD-01058,2023-11-09,2023-11-11,Second Class,CUST-0092,Home Office,South,Tamil Nadu,Madurai,Furniture,Bookcases,Metal Bookcase,3,0.0,1091.42,141.16
ORD-01441,2024-10-06,2024-10-09,Standard Class,CUST-0154,Corporate,East,West Bengal,Kolkata,Technology,Phones,Smartphone X200,7,0.2,2986.26,414.73
ORD-01515,2025-01-12,2025-01-14,Same Day,CUST-0185,Home Office,North,Delhi,New Delhi,Furniture,Chairs,Mesh Office Chair,1,0.5,631.5,-80.84
ORD-01586,2024-06-15,2024-06-18,Standard Class,CUST-0370,Consumer,West,Gujarat,Ahmedabad,Furniture,Furnishings,Photo Frame,2,0.0,599.34,63.07
ORD-01092,2025-02-12,2025-02-19,First Class,CUST-0213,Consumer,Central,Chhattisgarh,Raipur,Technology,Machines,Laminator,8,0.3,7930.39,-761.45
ORD-01561,2025-05-29,2025-06-02,Same Day,CUST-0331,Consumer,East,West Bengal,Kolkata,Office Supplies,Binders,Clip Binder,4,0.15,30.42,5.8
ORD-01102,2024-12-13,2024-12-15,Standard Class,CUST-0182,Home Office,South,Kerala,Kochi,Technology,Copiers,Desktop Copier,2,0.0,851.27,221.04
ORD-01130,2025-07-26,2025-07-31,Standard Class,CUST-0092,Consumer,East,Jharkhand,Ranchi,Technology,Machines,Label Maker,6,0.0,5504.21,1304.69
ORD-01236,2025-04-23,2025-04-30,Second Class,CUST-0012,Corporate,West,Maharashtra,Pune,Furniture,Tables,Computer Desk,8,0.1,2319.83,-146.7
ORD-01769,2023-03-03,2023-03-06,Same Day,CUST-0315,Home Office,South,Karnataka,Mysore,Furniture,Furnishings,Cushion,10,0.5,2103.12,-203.27
ORD-00959,2023-11-17,2023-11-24,First Class,CUST-0207,Corporate,West,Rajasthan,Udaipur,Office Supplies,Art,Marker Set,2,0.0,28.58,5.5
ORD-01663,2025-06-30,2025-07-03,First Class,CUST-0068,Consumer,Central,Madhya Pradesh,Bhopal,Furniture,Bookcases,Metal Bookcase,9,0.4,6419.42,-645.58
ORD-00560,2023-06-06,2023-06-08,Standard Class,CUST-0082,Home Office,West,Goa,Panaji,Technology,Copiers,Desktop Copier,3,0.0,2425.85,93.91
ORD-00847,2024-02-15,2024-02-16,Same Day,CUST-0105,Home Office,West,Maharashtra,Pune,Technology,Accessories,Power Bank,1,0.0,890.67,58.99
ORD-01749,2025-03-03,2025-03-07,Standard Class,CUST-0332,Corporate,Central,Chhattisgarh,Raipur,Furniture,Chairs,Ergonomic Chair,6,0.5,3940.71,-583.47
ORD-00691,2024-01-10,2024-01-12,Same Day,CUST-0088,Consumer,North,Punjab,Ludhiana,Office Supplies,Labels,Shipping Labels,6,0.1,427.32,32.64
ORD-01520,2023-09-29,2023-10-04,First Class,CUST-0098,Home Office,West,Maharashtra,Nagpur,Furniture,Tables,Computer Desk,1,0.15,112.91,6.74
ORD-01942,2025-12-16,2025-12-17,Standard Class,CUST-0086,Corporate,North,Punjab,Ludhiana,Furniture,Furnishings,Cushion,4,0.2,719.8,59.26
ORD-01869,2023-12-06,2023-12-10,Same Day,CUST-0227,Corporate,North,Haryana,Faridabad,Furniture,Bookcases,Metal Bookcase,6,0.0,1428.98,-49.5
ORD-00437,2025-12-27,2026-01-01,Second Class,CUST-0025,Corporate,East,Jharkhand,Ranchi,Office Supplies,Binders,Clip Binder,7,0.5,380.78,22.25
ORD-00491,2025-07-22,2025-07-24,Same Day,CUST-0031,Corporate,Central,Chhattisgarh,Raipur,Technology,Phones,Phone Case,6,0.4,1013.67,-64.27
ORD-00675,2025-04-01,2025-04-06,Same Day,CUST-0254,Corporate,West,Rajasthan,Jaipur,Office Supplies,Labels,Shipping Labels,6,,543.64,92.28
ORD-01895,2024-03-11,2024-03-17,Second Class,CUST-0217,Home Office,North,Punjab,Amritsar,Technology,Accessories,USB Cable,6,0.4,3394.72,533.79
ORD-01630,2024-04-07,2024-04-11,First Class,CUST-0261,Corporate,North,Uttar Pradesh,Noida,Furniture,Chairs,Folding Chair,8,0.15,2431.71,338.5
ORD-01388,2024-08-16,2024-08-20,Same Day,CUST-0365,Corporate,East,Odisha,Bhubaneswar,Furniture,Chairs,Folding Chair,6,0.0,1443.39,169.63
ORD-00070,2024-09-09,2024-09-11,Standard Class,CUST-0204,Home Office,South,Kerala,Trivandrum,Office Supplies,Binders,3-Ring Binder,8,0.1,236.49,66.22
ORD-01573,2023-02-20,2023-02-27,Same Day,CUST-0035,Consumer,South,Tamil Nadu,Madurai,Technology,Machines,Calculator,7,0.3,3372.23,266.35
ORD-00809,2025-11-26,2025-12-02,First Class,CUST-0105,Corporate,West,Rajasthan,Udaipur,Technology,Copiers,Desktop Copier,10,0.15,8933.03,1385.05
ORD-01185,2024-02-20,2024-02-26,Standard Class,CUST-0094,Corporate,Central,Chhattisgarh,Raipur,Office Supplies,Art,Marker Set,9,0.4,428.73,59.12
ORD-00012,2023-07-21,2023-07-22,Standard Class,CUST-0026,Home Office,West,Rajasthan,Jaipur,Furniture,Tables,Computer Desk,9,0.1,3909.84,581.09
ORD-00145,2023-12-21,2023-12-26,Same Day,CUST-0210,Home Office,South,Andhra Pradesh,Visakhapatnam,Furniture,Tables,Conference Table,8,0.4,4138.93,-396.78
ORD-00918,2024-11-08,2024-11-15,First Class,CUST-0232,Home Office,North,Punjab,Amritsar,Technology,Machines,Calculator,5,0.5,3172.36,-527.86
ORD-01542,2023-04-21,2023-04-25,Same Day,CUST-0233,Consumer,West,Gujarat,Surat,Furniture,Bookcases,Wooden Bookcase,6,0.0,3401.21,-76.71
ORD-01452,2023-08-08,2023-08-11,Second Class,CUST-0261,Consumer,North,Uttar Pradesh,Lucknow,Technology,Phones,Phone Case,8,0.2,7140.98,-389.53
ORD-00640,2023-06-08,2023-06-12,Second Class,CUST-0384,Home Office,South,Tamil Nadu,Chennai,Technology,Phones,Smartphone X200,4,0.3,345.51,17.22
ORD-00177,2023-12-23,2023-12-29,Standard Class,CUST-0094,Home Office,Central,Chhattisgarh,Raipur,Technology,Accessories,Power Bank,5,0.0,1271.82,72.04
ORD-00995,2024-04-08,2024-04-13,Second Class,CUST-0089,Home Office,West,Gujarat,Ahmedabad,Furniture,Chairs,Mesh Office Chair,2,0.3,1616.11,193.91
ORD-00441,2025-06-03,2025-06-04,Standard Class,CUST-0174,Home Office,North,Delhi,New Delhi,Office Supplies,Art,Sketch Pad,2,0.0,129.22,24.46
ORD-00522,2025-10-28,2025-11-03,First Class,CUST-0069,Corporate,Central,Chhattisgarh,Raipur,Furniture,Bookcases,Glass Bookcase,5,0.1,2583.9,7.65
ORD-01984,2025-06-03,2025-06-10,Second Class,CUST-0029,Consumer,East,West Bengal,Kolkata,Office Supplies,Art,Marker Set,5,0.0,721.07,209.13
ORD-01946,2025-01-18,2025-01-25,Standard Class,CUST-0274,Corporate,South,Kerala,Kochi,Office Supplies,Art,Marker Set,2,0.15,39.65,2.48
ORD-01713,2023-10-22,2023-10-27,Standard Class,CUST-0209,Consumer,West,Goa,Panaji,Technology,Accessories,Wireless Mouse,1,0.1,549.18,-48.33
ORD-01005,2025-04-04,2025-04-06,Standard Class,CUST-0284,Corporate,West,Rajasthan,Jaipur,Furniture,Tables,Coffee Table,6,0.15,2865.15,287.24
ORD-01256,2025-09-04,2025-09-11,First Class,CUST-0312,Consumer,West,Goa,Panaji,Office Supplies,Labels,Address Labels,6,0.1,395.21,32.33
ORD-01235,2023-03-10,2023-03-11,First Class,CUST-0121,Corporate,South,Andhra Pradesh,Visakhapatnam,Technology,Accessories,USB Cable,1,0.4,85.5,-2.22
ORD-01665,2024-01-21,2024-01-28,Same Day,CUST-0001,Home Office,West,Gujarat,Ahmedabad,Technology,Machines,Label Maker,8,,7934.78,-832.32
ORD-00144,2024-09-01,2024-09-06,Second Class,CUST-0250,Home Office,Central,Madhya Pradesh,Bhopal,Office Supplies,Binders,3-Ring Binder,5,0.3,269.04,8.44
ORD-00754,2025-11-25,2025-11-29,Second Class,CUST-0211,Corporate,South,Andhra Pradesh,Vijayawada,Technology,Accessories,Power Bank,10,0.0,9078.67,2000.35
ORD-00520,2023-08-29,2023-09-02,Same Day,CUST-0254,Home Office,North,Uttar Pradesh,Noida,Technology,Phones,Smartphone X200,10,0.0,3831.05,751.98
ORD-00614,2024-04-11,2024-04-12,First Class,CUST-0349,Corporate,East,Bihar,Patna,Technology,Machines,Calculator,1,0.4,122.41,-12.04
ORD-01323,2023-04-11,2023-04-13,Second Class,CUST-0119,Home Office,West,Goa,Panaji,Office Supplies,Art,Color Pencils,10,0.4,91.82,12.06
ORD-00823,2025-07-20,2025-07-22,Same Day,CUST-0269,Corporate,North,Punjab,Ludhiana,Technology,Phones,Smartphone X200,7,0.4,4054.68,148.35
ORD-00429,2025-10-30,2025-11-03,Second Class,CUST-0391,Home Office,North,Haryana,Gurgaon,Office Supplies,Art,Color Pencils,7,0.0,64.34,21.81
ORD-00613,2024-07-19,2024-07-22,Standard Class,CUST-0284,Home Office,West,Gujarat,Ahmedabad,Technology,Accessories,Wireless Mouse,10,0.0,8027.91,1059.33
ORD-01506,2023-01-01,2023-01-04,Standard Class,CUST-0142,Home Office,West,Goa,Panaji,Technology,Copiers,Desktop Copier,10,0.3,1848.6,-18.54
ORD-01033,2024-03-13,2024-03-18,Standard Class,CUST-0034,Corporate,East,Odisha,Bhubaneswar,Furniture,Tables,Round Meeting Table,5,0.1,740.68,83.54
ORD-00157,2025-10-20,2025-10-26,Standard Class,CUST-0301,Consumer,Central,Madhya Pradesh,Bhopal,Office Supplies,Storage,Storage Box,7,0.0,611.91,205.81
ORD-00540,2023-03-08,2023-03-10,First Class,CUST-0385,Corporate,East,West Bengal,Kolkata,Technology,Copiers,Desktop Copier,1,0.2,56.17,3.38
ORD-01531,2024-08-19,2024-08-24,First Class,CUST-0037,Corporate,West,Gujarat,Surat,Office Supplies,Storage,Storage Box,2,0.2,178.09,34.54
ORD-01461,2024-05-09,2024-05-12,First Class,CUST-0330,Corporate,Central,Chhattisgarh,Raipur,Technology,Machines,Laminator,3,0.0,1431.03,-97.02
ORD-01291,2023-11-13,2023-11-15,First Class,CUST-0374,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Art,Sketch Pad,8,0.5,960.08,-38.28
ORD-00462,2025-06-03,2025-06-07,Same Day,CUST-0211,Home Office,West,Gujarat,Ahmedabad,Office Supplies,Binders,3-Ring Binder,3,0.0,288.22,76.87
ORD-00577,2023-12-17,2023-12-24,Second Class,CUST-0162,Home Office,South,Kerala,Trivandrum,Technology,Machines,Calculator,1,0.4,752.88,71.65
ORD-01363,2025-11-10,2025-11-13,Same Day,CUST-0063,Home Office,West,Goa,Panaji,Office Supplies,Paper,Notebook,2,0.4,210.06,54.87
ORD-00256,2025-07-04,2025-07-05,First Class,CUST-0364,Corporate,West,Rajasthan,Udaipur,Technology,Accessories,Wireless Mouse,6,0.0,3092.93,78.54
ORD-00980,2025-04-21,2025-04-27,Second Class,CUST-0153,Home Office,South,Tamil Nadu,Madurai,Technology,Machines,Label Maker,6,0.0,352.98,7.22
ORD-01186,2023-01-31,2023-02-06,Second Class,CUST-0084,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Labels,Address Labels,1,0.1,40.98,2.89
ORD-01007,2025-03-28,2025-03-30,First Class,CUST-0003,Consumer,East,Jharkhand,Ranchi,Furniture,Furnishings,Wall Clock,4,0.0,3033.48,229.86
ORD-01522,2023-03-31,2023-04-03,First Class,CUST-0022,Home Office,Central,Madhya Pradesh,Bhopal,Furniture,Bookcases,Wooden Bookcase,7,0.15,4827.93,158.3
ORD-01690,2024-06-21,2024-06-23,Standard Class,CUST-0360,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Storage,Storage Box,7,0.5,102.86,12.02
ORD-00561,2024-06-05,2024-06-06,First Class,CUST-0247,Consumer,South,Tamil Nadu,Madurai,Furniture,Tables,Computer Desk,6,0.1,1013.42,-49.8
ORD-00209,2024-05-24,2024-05-28,First Class,CUST-0026,Home Office,East,Jharkhand,Ranchi,Technology,Phones,Smartphone X200,3,0.0,1860.63,-6.78
ORD-00911,2024-12-07,2024-12-11,Same Day,CUST-0151,Home Office,North,Punjab,Ludhiana,Office Supplies,Binders,View Binder,9,0.0,390.3,57.34
ORD-01312,2025-11-23,2025-11-25,Standard Class,CUST-0240,Home Office,North,Uttar Pradesh,Lucknow,Technology,Phones,Cordless Phone,7,0.0,5640.49,630.9
ORD-00002,2024-07-23,2024-07-30,Standard Class,CUST-0374,Corporate,North,Punjab,Amritsar,Office Supplies,Storage,Storage Box,4,0.0,215.22,32.97
ORD-01366,2024-07-19,2024-07-24,First Class,CUST-0222,Corporate,Central,Chhattisgarh,Raipur,Office Supplies,Labels,Shipping Labels,9,0.0,1284.28,105.04
ORD-00270,2023-02-08,2023-02-13,First Class,CUST-0057,Consumer,East,Odisha,Bhubaneswar,Technology,Phones,Phone Case,9,0.5,6393.16,-230.65
ORD-00266,2024-09-03,2024-09-05,Same Day,CUST-0353,Home Office,East,West Bengal,Kolkata,Furniture,Tables,Coffee Table,6,0.3,504.26,44.01
ORD-00915,2023-09-01,2023-09-05,Second Class,CUST-0093,Consumer,West,Maharashtra,Pune,Office Supplies,Paper,Sticky Notes,9,0.2,222.07,27.28
ORD-00231,2023-06-06,2023-06-12,First Class,CUST-0069,Corporate,North,Delhi,New Delhi,Technology,Copiers,Desktop Copier,1,0.4,1054.71,-24.26
ORD-01979,2024-03-24,2024-03-29,First Class,CUST-0400,Corporate,Central,Madhya Pradesh,Bhopal,Office Supplies,Labels,Address Labels,1,0.0,124.22,6.46
ORD-01120,2025-12-30,2026-01-01,Second Class,CUST-0047,Consumer,East,West Bengal,Howrah,Furniture,Tables,Conference Table,6,0.0,4064.98,-199.87
ORD-01974,2024-03-11,2024-03-15,First Class,CUST-0223,Home Office,Central,Madhya Pradesh,Bhopal,Furniture,Tables,Conference Table,2,0.3,1371.09,-34.83
ORD-00865,2025-11-23,2025-11-30,Second Class,CUST-0322,Corporate,East,Jharkhand,Ranchi,Furniture,Chairs,Mesh Office Chair,5,0.5,1218.56,77.94
ORD-01067,2024-12-21,2024-12-28,Same Day,CUST-0203,Corporate,North,Haryana,Faridabad,Office Supplies,Storage,File Cabinet,10,0.0,1209.33,60.9
ORD-00874,2025-12-27,2026-01-02,Same Day,CUST-0047,Home Office,Central,Madhya Pradesh,Indore,Office Supplies,Paper,Notebook,8,0.0,341.87,47.4
ORD-01798,2023-09-23,2023-09-28,Same Day,CUST-0281,Home Office,West,Goa,Panaji,Furniture,Furnishings,Photo Frame,3,0.1,2067.14,14.7
ORD-00399,2024-06-06,2024-06-08,First Class,CUST-0351,Home Office,South,Andhra Pradesh,Vijayawada,Furniture,Tables,Computer Desk,7,0.0,5034.29,-99.93
ORD-01829,2025-05-18,2025-05-25,Second Class,CUST-0141,Corporate,East,Jharkhand,Ranchi,Technology,Machines,Calculator,8,0.15,5820.71,55.58
ORD-01653,2023-03-22,2023-03-26,Standard Class,CUST-0316,Corporate,Central,Madhya Pradesh,Bhopal,Furniture,Furnishings,Wall Clock,7,0.2,5822.67,-306.64
ORD-00046,2024-01-20,2024-01-25,Second Class,CUST-0364,Consumer,East,Jharkhand,Ranchi,Furniture,Tables,Conference Table,9,0.4,1484.45,-147.92
ORD-00162,2025-11-08,2025-11-09,Same Day,CUST-0115,Corporate,North,Delhi,New Delhi,Furniture,Furnishings,Cushion,7,0.0,5842.1,515.37
